CodProvincia,CodMunicipio,CP,Municipio
05,162,05631,Navalperal de Tormes
05,162,05632,Navalperal de Tormes
05,163,05100,Navaluenga
05,164,05122,Navaquesera
05,165,05635,Navarredonda de Gredos
05,166,05120,Navarredondilla
05,167,05115,Navarrevisca
05,168,05230,"Navas del Marqués, Las"
05,168,05239,"Navas del Marqués, Las"
05,169,05122,Navatalgordo
05,170,05697,Navatejares
05,171,05619,Neila de San Miguel
05,172,05191,Niharra
05,173,05193,Ojos-Albos
05,174,05296,Orbita
05,175,05164,"Oso, El"
05,176,05520,Padiernos
05,177,05292,Pajares de Adaja
05,178,05215,Palacios de Goda
05,179,05358,Papatrigo
05,180,05146,"Parral, El"
05,181,05150,Pascualcobo
05,182,05470,Pedro Bernardo
05,183,05165,Pedro-Rodríguez
05,184,05239,Peguerinos
05,185,05163,Peñalba de Ávila
05,186,05500,Piedrahíta
05,186,05515,Piedrahíta
05,187,05540,Piedralaves
05,187,05440,Piedralaves
05,188,05560,Poveda
05,189,05492,Poyales del Hoyo
05,190,05292,Pozanco
05,191,05560,Pradosegar
05,192,05621,Puerto Castilla
05,193,05298,Rasueros
05,194,05150,Riocabado
05,194,05164,Riocabado
05,195,05190,Riofrío
05,196,05309,Rivilla de Barajas
05,197,05520,Salobral
05,198,05380,Salvadiós
05,199,05619,San Bartolomé de Béjar
05,200,05516,San Bartolomé de Corneja
05,201,05267,San Bartolomé de Pinares
05,204,05290,Sanchidrián
05,205,05141,Sanchorreja
05,206,05289,San Esteban de los Patos
05,207,05412,San Esteban del Valle
05,208,05229,San Esteban de Zapardiel
05,209,05146,San García de Ingelmos
05,210,05210,San Juan de la Encinilla
05,210,05358,San Juan de la Encinilla
05,211,05111,San Juan de la Nava
05,212,05120,San Juan del Molinillo
05,213,05145,San Juan del Olmo
05,214,05696,San Lorenzo de Tormes
05,215,05133,San Martín de la Vega del Alberche
05,216,05132,San Martín del Pimpollar
05,217,05514,San Miguel de Corneja
05,218,05150,San Miguel de Serrezuela
05,219,05164,San Pascual
05,220,05350,San Pedro del Arroyo
05,221,05413,Santa Cruz del Valle
05,222,05268,Santa Cruz de Pinares
05,224,05530,Santa María del Arroyo
05,225,05511,Santa María del Berrocal
05,225,05510,Santa María del Berrocal
05,226,05580,Santa María de los Caballeros
05,226,05581,Santa María de los Caballeros
05,227,05429,Santa María del Tiétar
05,228,05592,Santiago del Collado
05,229,05292,Santo Domingo de las Posadas
05,230,05357,Santo Tomé de Zabarcos
05,231,05217,San Vicente de Arévalo
05,232,05192,"Serrada, La"
05,233,05115,Serranillos
05,233,05116,Serranillos
05,234,05357,Sigeres
05,235,05215,Sinlabajos
05,236,05621,Solana de Ávila
05,236,05691,Solana de Ávila
05,237,05149,Solana de Rioalmar
05,238,05130,Solosancho
05,239,05198,Sotalbo
05,240,05420,Sotillo de la Adrada
05,241,05170,"Tiemblo, El"
05,241,05270,"Tiemblo, El"
05,241,05278,"Tiemblo, El"
05,241,05279,"Tiemblo, El"
05,242,05165,Tiñosillos
05,243,05298,Tolbaños
05,243,05289,Tolbaños
05,244,05697,Tormellas
05,245,05196,Tornadizos de Ávila
05,246,05514,Tórtoles
05,247,05520,"Torre, La"
05,247,05540,"Torre, La"
05,249,05693,Umbrías
05,251,05560,Vadillo de la Sierra
05,252,05143,Valdecasa
05,253,05292,Vega de Santa María
05,254,05292,Velayos
05,256,05357,Villaflor
05,257,05571,Villafranca de la Sierra
05,258,05164,Villanueva de Gómez
05,259,05212,Villanueva del Aceral
05,260,05591,Villanueva del Campillo
05,261,05516,Villar de Corneja
05,262,05413,Villarejo del Valle
05,263,05560,Villatoro
05,264,05309,Viñegra de Moraña
05,265,05146,Vita
05,266,05154,Zapardiel de la Cañada
05,267,05631,Zapardiel de la Ribera
05,901,05632,San Juan de Gredos
05,901,05633,San Juan de Gredos
05,902,05193,Santa María del Cubillo
05,903,05151,Diego del Carpio
05,904,05630,Santiago del Tormes
05,905,05114,Villanueva de Ávila
06,001,06713,Acedera
06,001,06730,Acedera
06,002,06207,Aceuchal
06,002,06410,Aceuchal
06,003,06940,Ahillones
06,004,06840,Alange
06,005,06170,"Albuera, La"
06,006,06510,Alburquerque
06,006,06519,Alburquerque
06,007,06131,Alconchel
06,008,06393,Alconera
06,009,06894,Aljucén
06,010,06171,Almendral
06,011,06200,Almendralejo
06,012,06850,Arroyo de San Serván
06,013,06329,Atalaya
06,014,06920,Azuaga
06,014,06929,Azuaga
06,015,06170,Badajoz
06,015,06180,Badajoz
06,015,06181,Badajoz
06,015,06182,Badajoz
06,015,06183,Badajoz
06,015,06011,Badajoz
06,015,06195,Badajoz
06,015,06194,Badajoz
06,015,06193,Badajoz
06,015,06003,Badajoz
06,015,06010,Badajoz
06,015,06002,Badajoz
06,015,06004,Badajoz
06,015,06005,Badajoz
06,015,06006,Badajoz
06,015,06007,Badajoz
06,015,06008,Badajoz
06,015,06009,Badajoz
06,015,06001,Badajoz
06,016,06160,Barcarrota
06,017,06659,Baterno
06,018,06428,Benquerencia de la Serena
06,018,06429,Benquerencia de la Serena
06,018,06613,Benquerencia de la Serena
06,018,06615,Benquerencia de la Serena
06,019,06930,Berlanga
06,020,06250,Bienvenida
06,021,06394,Bodonal de la Sierra
06,022,06370,Burguillos del Cerro
06,023,06600,Cabeza del Buey
06,023,06614,Cabeza del Buey
06,024,06293,Cabeza la Vaca
06,025,06810,Calamonte
06,026,06292,Calera de León
06,027,06249,Calzadilla de los Barros
06,028,06459,Campanario
06,028,06460,Campanario
06,029,06443,Campillo de Llerena
06,030,06612,Capilla
06,031,06249,Carmonita
06,031,06488,Carmonita
06,032,06894,"Carrascalejo, El"
06,033,06770,Casas de Don Pedro
06,034,06960,Casas de Reina
06,035,06680,Castilblanco
06,036,06420,Castuera
06,037,06518,"Codosera, La"
06,038,06487,Cordobilla de Lácara
06,039,06469,"Coronada, La"
06,040,06196,Corte de Peleas
06,041,06479,Cristina
06,042,06105,Cheles
06,043,06820,Don Álvaro
06,044,06412,Don Benito
06,044,06711,Don Benito
06,044,06410,Don Benito
06,044,06400,Don Benito
06,044,06717,Don Benito
06,045,06197,Entrín Bajo
06,046,06860,Esparragalejo
06,047,06439,Esparragosa de la Serena
06,048,06620,Esparragosa de Lares
06,049,06390,Feria
06,050,06340,Fregenal de la Sierra
06,051,06660,Fuenlabrada de los Montes
06,052,06240,Fuente de Cantos
06,053,06980,Fuente del Arco
06,054,06360,Fuente del Maestre
06,055,06280,Fuentes de León
06,056,06690,Garbayuela
06,057,06656,Garlitos
06,058,06870,"Garrovilla, La"
06,059,06910,Granja de Torrehermosa
06,060,06410,Guareña
06,060,06470,Guareña
06,061,06174,"Haba, La"
06,061,06714,"Haba, La"
06,062,06692,Helechosa de los Montes
06,063,06670,Herrera del Duque
06,063,06679,Herrera del Duque
06,064,06441,Higuera de la Serena
06,065,06445,Higuera de Llerena
06,066,06132,Higuera de Vargas
06,067,06350,Higuera la Real
06,068,06226,Hinojosa del Valle
06,069,06228,Hornachos
06,070,06380,Jerez de los Caballeros
06,070,06389,Jerez de los Caballeros
06,071,06391,"Lapa, La"
06,072,06187,Lobón
06,072,06498,Lobón
06,073,06227,Llera
06,074,06900,Llerena
06,075,06468,Magacela
06,076,06939,Maguilla
06,077,06928,Malcocinado
06,078,06440,Malpartida de la Serena
06,079,06478,Manchita
06,080,06411,Medellín
06,081,06320,Medina de las Torres
06,082,06413,Mengabril
06,083,06800,Mérida
06,084,06891,Mirandilla
06,085,06260,Monesterio
06,086,06291,Montemolín
06,086,06907,Montemolín
06,086,06908,Montemolín
06,087,06427,Monterrubio de la Serena
06,088,06499,Montijo
06,088,06480,Montijo
06,088,06489,Montijo
06,089,06176,"Morera, La"
06,090,06486,"Nava de Santiago, La"
06,091,06730,Navalvillar de Pela
06,091,06731,Navalvillar de Pela
06,091,06760,Navalvillar de Pela
06,092,06173,Nogales
06,093,06120,Oliva de la Frontera
06,094,06475,Oliva de Mérida
06,095,06106,Olivenza
06,095,06109,Olivenza
06,095,06100,Olivenza
06,095,06108,Olivenza
06,095,06107,Olivenza
06,096,06750,Orellana de la Sierra
06,097,06740,Orellana la Vieja
06,098,06476,Palomas
06,099,06176,"Parra, La"
06,100,06610,Peñalsordo
06,101,06919,Peraleda del Zaucejo
06,102,06630,Puebla de Alcocer
06,103,06490,Puebla de la Calzada
06,104,06477,Puebla de la Reina
06,105,06906,Puebla del Maestre
06,106,06229,Puebla del Prior
06,107,06191,Puebla de Obando
06,108,06310,Puebla de Sancho Pérez
06,108,06392,Puebla de Sancho Pérez
06,109,06450,Quintana de la Serena
06,110,06970,Reina
06,111,06715,Rena
06,112,06442,Retamal de Llerena
06,113,06225,Ribera del Fresno
06,114,06657,Risco
06,115,06190,"Roca de la Sierra, La"
06,116,06174,Salvaleón
06,117,06175,Salvatierra de los Barros
06,119,06893,San Pedro de Mérida
06,120,06410,Santa Amalia
06,121,06150,Santa Marta
06,122,06230,"Santos de Maimona, Los"
06,123,06500,San Vicente de Alcántara
06,124,06270,Segura de León
06,125,06650,Siruela
06,126,06196,Solana de los Barros
06,126,06198,Solana de los Barros
06,126,06209,Solana de los Barros
06,127,06640,Talarrubias
06,128,06140,Talavera la Real
06,129,06133,Táliga
06,130,06658,Tamurejo
06,131,06172,Torre de Miguel Sesmero
06,132,06880,Torremayor
06,133,06210,Torremejía
06,134,06909,Trasierra
06,135,06892,Trujillanos
06,136,06290,Usagre
06,137,06689,Valdecaballeros
06,138,06474,Valdetorres
06,139,06444,Valencia de las Torres
06,140,06134,Valencia del Mombuey
06,141,06330,Valencia del Ventoso
06,142,06378,Valverde de Burguillos
06,143,06130,Valverde de Leganés
06,144,06927,Valverde de Llerena
06,145,06890,Valverde de Mérida
06,146,06458,Valle de la Serena
06,147,06177,Valle de Matamoros
06,148,06178,Valle de Santa Ana
06,149,06220,Villafranca de los Barros
06,150,06950,Villagarcía de la Torre
06,151,06473,Villagonzalo
06,152,06208,Villalba de los Barros
06,153,06710,Villanueva de la Serena
06,153,06720,Villanueva de la Serena
06,153,06712,Villanueva de la Serena
06,153,06700,Villanueva de la Serena
06,153,06718,Villanueva de la Serena
06,154,06110,Villanueva del Fresno
06,155,06192,Villar del Rey
06,156,06716,Villar de Rena
06,156,06717,Villar de Rena
06,157,06678,Villarta de los Montes
06,158,06300,Zafra
06,159,06129,Zahínos
06,160,06430,Zalamea de la Serena
06,161,06611,Zarza-Capilla
06,162,06830,"Zarza, La"
06,162,06830,"Zarza, La"
06,901,06185,Valdelacalzada
06,902,06184,Pueblonuevo del Guadiana
06,903,06186,Guadiana del Caudillo
07,001,07340,Alaró
07,002,07730,Alaior
07,003,07400,Alcúdia
07,004,07210,Algaida
07,004,07220,Algaida
07,004,07629,Algaida
07,005,07160,Andratx
07,005,07150,Andratx
07,005,07157,Andratx
07,005,07159,Andratx
07,006,07570,Artà
07,006,07579,Artà
07,007,07190,Banyalbufar
07,007,07191,Banyalbufar
07,008,07350,Binissalem
07,009,07311,Búger
07,010,07010,Bunyola
07,010,07110,Bunyola
07,010,07193,Bunyola
07,010,07349,Bunyola
07,011,07181,Calvià
07,011,07196,Calvià
07,011,07183,Calvià
07,011,07160,Calvià
07,011,07184,Calvià
07,011,07180,Calvià
07,012,07310,Campanet
07,013,07630,Campos
07,013,07638,Campos
07,013,07639,Campos
07,014,07580,Capdepera
07,014,07589,Capdepera
07,014,07590,Capdepera
07,015,07769,Ciutadella de Menorca
07,015,07750,Ciutadella de Menorca
07,015,07760,Ciutadella de Menorca
07,016,07330,Consell
07,017,07144,Costitx
07,018,07179,Deyá
07,019,07315,Escorca
07,020,07190,Esporles
07,021,07192,Estellencs
07,022,07200,Felanitx
07,022,07208,Felanitx
07,022,07209,Felanitx
07,022,07669,Felanitx
07,022,07670,Felanitx
07,023,07750,Ferreries
07,024,07872,Formentera
07,024,07860,Formentera
07,024,07870,Formentera
07,024,07871,Formentera
07,025,07109,Fornalutx
07,026,07800,Eivissa
07,027,07300,Inca
07,028,07518,Lloret de Vistalegre
07,029,07360,Lloseta
07,030,07430,Llubí
07,031,07609,Llucmajor
07,031,07620,Llucmajor
07,031,07600,Llucmajor
07,031,07639,Llucmajor
07,032,07700,Maó
07,032,07701,Maó
07,032,07702,Maó
07,032,07703,Maó
07,032,07712,Maó
07,032,07714,Maó
07,033,07680,Manacor
07,033,07687,Manacor
07,033,07689,Manacor
07,033,07500,Manacor
07,033,07688,Manacor
07,033,07509,Manacor
07,034,07312,Mancor de la Vall
07,035,07519,Maria de la Salut
07,036,07141,Marratxí
07,037,07740,"Mercadal, Es"
07,037,07748,"Mercadal, Es"
07,038,07230,Montuïri
07,039,07440,Muro
07,039,07458,Muro
07,040,07600,Palma de Mallorca
07,040,07012,Palma de Mallorca
07,040,07608,Palma de Mallorca
07,040,07199,Palma de Mallorca
07,040,07198,Palma de Mallorca
07,040,07120,Palma de Mallorca
07,040,07071,Palma de Mallorca
07,040,07015,Palma de Mallorca
07,040,07014,Palma de Mallorca
07,040,07013,Palma de Mallorca
07,040,07010,Palma de Mallorca
07,040,07009,Palma de Mallorca
07,040,07008,Palma de Mallorca
07,040,07007,Palma de Mallorca
07,040,07006,Palma de Mallorca
07,040,07005,Palma de Mallorca
07,040,07004,Palma de Mallorca
07,040,07003,Palma de Mallorca
07,040,07610,Palma de Mallorca
07,040,07002,Palma de Mallorca
07,040,07001,Palma de Mallorca
07,040,07011,Palma de Mallorca
07,041,07520,Petra
07,042,07469,Pollença
07,042,07470,Pollença
07,042,07460,Pollença
07,043,07260,Porreres
07,044,07420,"Pobla, Sa"
07,045,07194,Puigpunyent
07,045,07195,Puigpunyent
07,046,07800,Sant Antoni de Portmany
07,046,07816,Sant Antoni de Portmany
07,046,07820,Sant Antoni de Portmany
07,046,07828,Sant Antoni de Portmany
07,047,07140,Sencelles
07,047,07143,Sencelles
07,047,07144,Sencelles
07,047,07511,Sencelles
07,048,07829,Sant Josep de sa Talaia
07,048,07830,Sant Josep de sa Talaia
07,048,07817,Sant Josep de sa Talaia
07,048,07839,Sant Josep de sa Talaia
07,048,07818,Sant Josep de sa Talaia
07,049,07240,Sant Joan
07,049,07720,Sant Joan
07,050,07812,Sant Joan de Labritja
07,050,07815,Sant Joan de Labritja
07,050,07811,Sant Joan de Labritja
07,050,07810,Sant Joan de Labritja
07,051,07540,Sant Llorenç des Cardassar
07,051,07560,Sant Llorenç des Cardassar
07,051,07687,Sant Llorenç des Cardassar
07,051,07530,Sant Llorenç des Cardassar
07,052,07713,Sant Lluís
07,052,07710,Sant Lluís
07,052,07711,Sant Lluís
07,053,07142,Santa Eugènia
07,054,07800,Santa Eulalia del Río
07,054,07814,Santa Eulalia del Río
07,054,07819,Santa Eulalia del Río
07,054,07840,Santa Eulalia del Río
07,054,07849,Santa Eulalia del Río
07,054,07850,Santa Eulalia del Río
07,055,07450,Santa Margalida
07,055,07458,Santa Margalida
07,055,07459,Santa Margalida
07,056,07320,Santa María del Camí
07,057,07690,Santanyí
07,057,07560,Santanyí
07,057,07760,Santanyí
07,057,07850,Santanyí
07,057,07691,Santanyí
07,057,07660,Santanyí
07,057,07650,Santanyí
07,057,07659,Santanyí
07,057,07669,Santanyí
07,058,07313,Selva
07,058,07314,Selva
07,058,07316,Selva
07,058,07369,Selva
07,059,07638,"Salines, Ses"
07,059,07640,"Salines, Ses"
07,060,07510,Sineu
07,061,07100,Sóller
07,061,07179,Sóller
07,061,07101,Sóller
07,061,07108,Sóller
07,062,07550,Son Servera
07,062,07559,Son Servera
07,062,07560,Son Servera
07,062,07750,Son Servera
07,063,07170,Valldemossa
07,063,07190,Valldemossa
07,064,07720,"Castell, Es"
07,065,07250,Vilafranca de Bonany
07,901,07259,Ariany
07,901,07529,Ariany
07,902,07749,"Migjorn Gran, Es"
08,001,08630,Abrera
08,002,08256,Aguilar de Segarra
08,003,08328,Alella
08,004,08587,Alpens
08,005,08480,"Ametlla del Vallès, L'"
08,006,08350,Arenys de Mar
08,007,08350,Arenys de Munt
08,007,08358,Arenys de Munt
08,008,08717,Argençola
08,009,08310,Argentona
08,010,08271,Artés
08,011,08699,Avià
08,011,08610,Avià
08,012,08279,Avinyó
08,013,08731,Avinyonet del Penedès
08,013,08734,Avinyonet del Penedès
08,013,08793,Avinyonet del Penedès
08,013,08798,Avinyonet del Penedès
08,014,08591,Aiguafreda
08,015,08916,Badalona
08,015,08918,Badalona
08,015,08915,Badalona
08,015,08914,Badalona
08,015,08917,Badalona
08,015,08913,Badalona
08,015,08912,Badalona
08,015,08911,Badalona
08,016,08695,Bagà
08,017,08550,Balenyà
08,018,08660,Balsareny
08,019,08036,Barcelona
08,019,08031,Barcelona
08,019,08025,Barcelona
08,019,08026,Barcelona
08,019,08027,Barcelona
08,019,08028,Barcelona
08,019,08029,Barcelona
08,019,08030,Barcelona
08,019,08024,Barcelona
08,019,08032,Barcelona
08,019,08033,Barcelona
08,019,08023,Barcelona
08,019,08035,Barcelona
08,019,08018,Barcelona
08,019,08037,Barcelona
08,019,08038,Barcelona
08,019,08039,Barcelona
08,019,08040,Barcelona
08,019,08041,Barcelona
08,019,08042,Barcelona
08,019,08034,Barcelona
08,019,08010,Barcelona
08,019,08001,Barcelona
08,019,08002,Barcelona
08,019,08003,Barcelona
08,019,08004,Barcelona
08,019,08005,Barcelona
08,019,08006,Barcelona
08,019,08007,Barcelona
08,019,08020,Barcelona
08,019,08009,Barcelona
08,019,08022,Barcelona
08,019,08011,Barcelona
08,019,08012,Barcelona
08,019,08013,Barcelona
08,019,08014,Barcelona
08,019,08015,Barcelona
08,019,08016,Barcelona
08,019,08017,Barcelona
08,019,08019,Barcelona
08,019,08021,Barcelona
08,019,08008,Barcelona
08,020,08859,Begues
08,021,43421,Bellprat
08,022,08600,Berga
08,023,08415,Bigues i Riells
08,023,08416,Bigues i Riells
08,024,08619,Borredà
08,025,08294,"Bruc, El"
08,026,08559,"Brull, El"
08,027,08794,"Cabanyes, Les"
08,028,08718,Cabrera d'Anoia
08,029,08349,Cabrera de Mar
08,030,08348,Cabrils
08,030,08384,Cabrils
08,031,08280,Calaf
08,032,08393,Caldes d'Estrac
08,033,08140,Caldes de Montbui
08,034,08275,Calders
08,035,08370,Calella
08,036,08281,Calonge de Segarra
08,037,08506,Calldetenes
08,038,08262,Callús
08,039,08470,Campins
08,039,08472,Campins
08,040,08360,Canet de Mar
08,041,08420,Canovelles
08,042,08530,Cànoves i Samalús
08,042,08445,Cànoves i Samalús
08,042,08440,Cànoves i Samalús
08,043,08811,Canyelles
08,044,08786,Capellades
08,045,08619,Capolat
08,046,08440,Cardedeu
08,047,08261,Cardona
08,048,08787,Carme
08,049,08693,Casserres
08,050,08619,Castellar del Riu
08,051,08211,Castellar del Vallès
08,052,08696,Castellar de n'Hug
08,053,08296,Castellbell i el Vilar
08,054,08755,Castellbisbal
08,055,08183,Castellcir
08,056,08860,Castelldefels
08,057,08604,Castell de l'Areny
08,058,08729,Castellet i la Gornal
08,058,08732,Castellet i la Gornal
08,059,08255,Castellfollit del Boix
08,060,08281,Castellfollit de Riubregós
08,061,08297,Castellgalí
08,062,08251,Castellnou de Bages
08,063,08719,Castellolí
08,064,08183,Castellterçol
08,065,08732,Castellví de la Marca
08,066,08769,Castellví de Rosanes
08,067,08540,Centelles
08,068,08758,Cervelló
08,069,08293,Collbató
08,070,08178,Collsuspina
08,071,08289,Copons
08,072,08757,Corbera de Llobregat
08,073,08940,Cornellà de Llobregat
08,074,08880,Cubelles
08,075,08318,Dosrius
08,075,08319,Dosrius
08,076,08292,Esparreguera
08,077,08950,Esplugues de Llobregat
08,078,08614,"Espunyola, L'"
08,079,08148,"Estany, L'"
08,079,08184,"Estany, L'"
08,080,08699,Fígols
08,081,08470,Fogars de Montclús
08,081,08479,Fogars de Montclús
08,082,08495,Fogars de la Selva
08,083,08519,Folgueroles
08,084,08259,Fonollosa
08,085,08736,Font-rubí
08,085,08739,Font-rubí
08,086,08520,"Franqueses del Vallès, Les"
08,086,08521,"Franqueses del Vallès, Les"
08,087,08146,Gallifa
08,088,08530,"Garriga, La"
08,089,08850,Gavà
08,090,08672,Gaià
08,091,08790,Gelida
08,092,08680,Gironella
08,093,08695,Gisclareny
08,094,08792,"Granada, La"
08,095,08183,Granera
08,096,08403,Granollers
08,096,08401,Granollers
08,096,08402,Granollers
08,097,08474,Gualba
08,098,08253,Sant Salvador de Guardiola
08,099,08694,Guardiola de Berguedà
08,100,08503,Gurb
08,101,08901,"Hospitalet de Llobregat, L'"
08,101,08902,"Hospitalet de Llobregat, L'"
08,101,08903,"Hospitalet de Llobregat, L'"
08,101,08904,"Hospitalet de Llobregat, L'"
08,101,08905,"Hospitalet de Llobregat, L'"
08,101,08906,"Hospitalet de Llobregat, L'"
08,101,08907,"Hospitalet de Llobregat, L'"
08,101,08908,"Hospitalet de Llobregat, L'"
08,102,08700,Igualada
08,103,08719,Jorba
08,103,08519,Jorba
08,104,08779,"Llacuna, La"
08,105,08120,"Llagosta, La"
08,106,08450,Llinars del Vallès
08,107,08186,Lliçà d'Amunt
08,108,08185,Lliçà de Vall
08,109,08514,Lluçà
08,110,08380,Malgrat de Mar
08,111,08519,Malla
08,112,08560,Manlleu
08,113,08241,Manresa
08,113,08242,Manresa
08,113,08240,Manresa
08,113,08243,Manresa
08,114,08760,Martorell
08,115,08107,Martorelles
08,116,08510,"Masies de Roda, Les"
08,117,08508,"Masies de Voltregà, Les"
08,117,08509,"Masies de Voltregà, Les"
